country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Full treatment,Baseline,Rural,1093138,3,,Male,,No,9,Tigrinya,55,,,53.07692337,29,,38,55,0.550000012,0,59,0.932203412,,,,,,46,0.920000017,8,50,0.920000017,38,0.633333325,0,46,0.826086938,0,0,1,0,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334070891,2,1,4,,,16,1,449,,,109,,,,,1,1,3.299999952,,,,,,29,0.579999983,0,35,0.828571439,,,,,,,677364005e02eaf97a91d95102fe9a42
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Full treatment,Baseline,Rural,1051412,2,,Male,,No,8,Tigrinya,51,,,28,23,,24,51,0.50999999,0,57,0.894736826,,,,,,28,0.560000002,0,31,0.90322578,24,0.400000006,0,25,0.959999979,0,0,3,0,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263207346,2,1,2,,,16,1,340,,,103,,,,,1,1,2.599999905,,,,,,23,0.460000008,0,26,0.884615362,,,,,,,59f57aaf131defed55e54d4f24947a47
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Control,Baseline,Rural,1052134,3,,Male,,No,10,Tigrinya,41,,,30,24,,27,41,0.409999996,0,42,0.976190448,,,,,,30,0.600000024,0,37,0.810810804,27,0.449999988,0,30,0.899999976,2,0.400000006,3,0.666666687,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.410848141,1,1,4,,,46,52,762,,,105,,,,,5.420000076,6.070000172,4.300000191,,,,,,24,0.479999989,0,26,0.923076928,,,,,,,c0cee7f18d73e11c959a031d88a2b59d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Control,Baseline,Rural,1052307,2,,Female,,No,9,Tigrinya,0,,,0,0,,0,0,0,50,10,0,,,,,,0,0,45,5,0,0,0,47,9,0,0,0,0,0,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.803426266,1,1,1,,,46,52,738,,,105,,,,,5.420000076,21.61000061,2.400000095,,,,,,0,0,48,5,0,,,,,,,51026c86c9fc3cb896812fac65710d4d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Full treatment,Baseline,Rural,1114218,2,,Male,,No,8,Tigrinya,25,,,13,5,,5,25,0.25,0,67,0.373134315,,,,,,13,0.25999999,0,22,0.590909064,5,8.33E-02,0,15,0.333333343,0,0,2,0,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232837275,2,1,2,,,16,1,340,,,111,,,,,1,1,2.299999952,,,,,,5,0.100000001,0,22,0.227272734,,,,,,,07a382a35dd6d571924642e7307d373c
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Control,Baseline,Rural,1041922,3,,Male,,No,9,Tigrinya,63,,,47.36841965,20,,32,63,0.629999995,0,69,0.913043499,,,,,,45,0.899999976,3,50,0.899999976,32,0.533333361,0,35,0.914285719,3,0.600000024,3,1,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41149807,1,1,4,,,46,54,762,,,104,,,,,4.210000038,6.489999771,5.179999828,,,,,,20,0.400000006,0,27,0.740740716,,,,,,,6b473a57601b4c26766ac0aca3bf98db
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Addis Ababa,,,Control,Baseline,Urban,14113039,3,,Male,,No,10,Amharic,21,,,0,0,,0,21,0.209999993,0,38,0.552631557,,,,,,0,0,45,5,0,0,0,40,8,0,0,0,0,0,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435210586,15,1,4,,,1,99,2694,,,1411,,,,,1,3.549999952,4.400000095,,,,,,0,0,44,5,0,,,,,,,a7664db8eb0d8bf60f85839c5e4eabcb
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Addis Ababa,,,Control,Baseline,Urban,14040815,2,,Female,,No,8,Amharic,100,,,58.79999924,38,,51,100,1,0,100,1,,,,,,49,0.980000019,10,50,0.980000019,51,0.822580636,0,51,1,3,0.600000024,4,0.75,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.683826804,15,1,1,,,1,99,2860,,,1404,,,,,1,9.090000153,2.700000048,,,,,,38,0.75999999,0,38,1,,,,,,,deff000939eee5b11557d85375e979ef
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Harari,,,Control,Baseline,Urban,13071322,3,,Male,,No,8,Amharic,90,,,46.90909195,30,,32,90,0.899999976,0,90,1,,,,,,43,0.860000014,5,50,0.860000014,32,0.516129017,0,41,0.780487776,1,0.200000003,4,0.25,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.511332273,13,1,4,,,1,7,770,,,1307,,,,,1,2.269999981,4.5,,,,,,30,0.600000024,0,34,0.882352948,,,,,,,31081e8aa9db548040800c4188f5d4e9
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Addis Ababa,,,Control,Baseline,Urban,14113003,2,,Male,,No,10,Amharic,87,,,42,29,,37,87,0.870000005,0,87,1,,,,,,42,0.839999974,0,48,0.875,37,0.59677422,0,41,0.902438998,2,0.400000006,4,0.5,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405537128,15,1,2,,,1,99,2438,,,1411,,,,,1,3.549999952,4.099999905,,,,,,29,0.579999983,0,35,0.828571439,,,,,,,a7664db8eb0d8bf60f85839c5e4eabcb
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083608,2,,Female,,No,8,Afan Oromo,22,,,0,0,,0,22,0.219999999,0,30,0.733333349,,,,,,0,0,40,5,0,0,0,40,6,0,0,0,0,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609516323,5,1,1,,,301,20,1676,,,408,,,,,35.77000046,2.839999914,3.700000048,,,,,,0,0,40,5,0,,,,,,,828a5d940184a54ced8cb8de3bd30dc4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Rural,13103437,2,,Male,,No,9,Afan Oromo,21,,,0,0,,0,21,0.209999993,0,25,0.839999974,,,,,,0,0,35,5,0,0,0,20,9,0,0,0,0,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200949684,14,1,2,,,1,1,204,,,1311,,,,,1,1,1.299999952,,,,,,0,0,32,5,0,,,,,,,069f4980cc28971c4b2c03992650fe3a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Harari,,,Control,Baseline,Rural,13092432,3,,Male,,No,10,Afan Oromo,48,,,35,22,,53,48,0.479999989,0,48,1,,,,,,35,0.699999988,0,37,0.945945919,53,0.868852437,0,53,1,5,0.833333313,5,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.105822086,13,1,4,,,1,12,770,,,1309,,,,,1,1.730000019,2.599999905,,,,,,22,0.439999998,0,26,0.846153855,,,,,,,51b75188ac3e6755c073ef423983f040
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4073220,2,,Female,,No,8,Afan Oromo,42,,,9,5,,7,42,0.419999987,0,50,0.839999974,,,,,,9,0.180000007,0,16,0.5625,7,0.114754096,0,14,0.5,0,0,2,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874926746,5,1,1,,,301,22,1676,,,407,,,,,56.77000046,1.080000043,8.800000191,,,,,,5,0.100000001,0,17,0.294117659,,,,,,,88e7915ec608f889ac93b0b2a991e78d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041811,2,,Male,,No,8,Afan Oromo,52,,,21,23,,17,52,0.519999981,0,54,0.962962985,,,,,,21,0.419999987,0,21,1,17,0.27868852,0,18,0.944444418,1,0.166666672,2,0.5,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586350322,5,1,2,,,301,37,1562,,,404,,,,,41.49000168,4.150000095,2.099999905,,,,,,23,0.460000008,0,24,0.958333313,,,,,,,3f0477c7b469b0d4383598f509438674
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062725,3,,Female,,No,10,Afan Oromo,19,,,0,0,,0,19,0.189999998,0,32,0.59375,,,,,,0,0,39,5,0,0,0,36,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.455953836,5,1,3,,,301,52,1668,,,406,,,,,17.97999954,20.09000015,5.900000095,,,,,,0,0,40,5,0,,,,,,,56a224440ff35a04a60619f3d593d673
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062734,3,,Male,,No,12,Afan Oromo,56,,,37,18,,58,56,0.560000002,0,56,1,,,,,,37,0.74000001,0,38,0.973684192,58,0.950819671,0,61,0.950819671,4,0.666666687,6,0.666666687,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.748831511,5,1,4,,,301,52,1601,,,406,,,,,17.97999954,20.09000015,6.400000095,,,,,,18,0.360000014,0,25,0.720000029,,,,,,,56a224440ff35a04a60619f3d593d673
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Rural,4135418,3,,Female,,No,18,Afan Oromo,14,,,0,0,,0,14,0.140000001,0,22,0.636363626,,,,,,0,0,30,5,0,0,0,26,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131656766,6,1,3,,,98,1,1152,,,413,,,,,1,1,2.400000095,,,,,,0,0,35,5,0,,,,,,,38678dcdace0b76ef9298a0ceeadb7fe
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4063033,3,,Female,,No,11,Afan Oromo,39,,,8,6,,6,39,0.389999986,0,47,0.829787254,,,,,,8,0.159999996,0,19,0.421052635,6,9.84E-02,0,18,0.333333343,1,0.166666672,1,1,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.579978943,5,1,3,,,301,52,1668,,,406,,,,,17.97999954,13.67000008,14,,,,,,6,0.119999997,0,17,0.352941185,,,,,,,e0d6460ac6af0b0dfd9086283ea150d9
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Rural,4125111,2,,Female,,Yes,8,Afan Oromo,23,,,0,0,,0,23,0.230000004,0,36,0.638888896,,,,,,0,0,35,5,0,0,0,23,6,0,0,0,0,0,,,,,,,,,,3,0.5,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762512028,6,1,1,,,98,1,1113,,,412,,,,,1,1,13.89999962,,,,,,0,0,40,5,0,,,,,,,4332fdfe866d27851e5966cbe73d7f7b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Full treatment,Baseline,Rural,5014306,2,,Female,,No,10,Somaligna,0,,,0,0,,0,0,0,38,9,0,,,,,,0,0,43,5,0,0,0,36,8,0,0,0,0,0,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316901535,8,1,1,,,30,1,318,,,501,,,,,1,1,4.599999905,,,,,,0,0,48,5,0,,,,,,,8989653479fd02c3994898198b9640ba
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Control,Baseline,Urban,5021935,3,,Female,,No,9,Somaligna,63,,,4,0,,0,63,0.629999995,0,65,0.969230771,,,,,,4,8.00E-02,0,13,0.307692319,0,0,33,8,0,0,0,0,0,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394308418,7,1,3,,,47,14,772,,,502,,,,,10.15999985,1.379999995,1.799999952,,,,,,0,0,39,5,0,,,,,,,47a7f4ceea923c424b9df466f6df63d5
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Full treatment,Baseline,Urban,5053007,3,,Female,,No,10,Somaligna,79,,,0,0,,6,79,0.790000021,0,79,1,,,,,,0,0,35,5,0,2,3.51E-02,40,8,0.25,,,,,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137783274,8,1,3,,,30,1,297,,,505,,,,,1,1,2,,,,,,0,0,40,5,0,,,,,,,6fd3256dffe5e9f3f72a85dcba655278
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Control,Baseline,Rural,5021803,2,,Male,,No,10,Somaligna,40,,,25,28,,38,40,0.400000006,0,48,0.833333313,,,,,,25,0.5,0,28,0.892857134,38,0.666666687,0,38,1,1,0.200000003,3,0.333333343,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200011522,7,1,2,,,47,14,1168,,,502,,,,,10.15999985,1.25999999,1,,,,,,28,0.560000002,0,29,0.965517223,,,,,,,b503abc1f246e068f7895820ae51e7a5
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Full treatment,Baseline,Urban,5011430,3,,Female,,Yes,10,Somaligna,99,,,54.54545593,57.69230652,,57,99,0.99000001,0,99,1,,,,,,50,1,5,50,1,57,1,0,57,1,5,1,5,1,,,,,,,,,,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626913905,8,1,3,,,30,1,297,,,501,,,,,1,1,9.100000381,,,,,,50,1,8,50,1,,,,,,,4e5fe891e75eceeec5471f58064298b2
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Somali,,,Full treatment,Baseline,Urban,5011429,3,,Male,,No,9,Somaligna,38,,,0,0,,0,38,0.379999995,0,43,0.883720934,,,,,,0,0,35,5,0,0,0,30,7,0,0,0,0,0,,,,,,,,,,1,0.200000003,5,0.200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095376968,8,1,4,,,30,1,550,,,501,,,,,1,1,15.89999962,,,,,,0,0,48,5,0,,,,,,,4e5fe891e75eceeec5471f58064298b2
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,SNNPR,,,Control,Baseline,Rural,7041635,3,,Male,,No,9,Sidaamu Afoo,53,,,9,9,,6,53,0.529999971,0,77,0.688311696,,,,,,9,0.180000007,0,18,0.5,6,9.68E-02,0,11,0.545454562,1,0.200000003,1,1,,,,,,,,,,5,1,5,1,,,,,,,,,0,0,5,0,,,,,,,,,,,,,,,,,2.209015369,11,1,4,,,18,24,1884,,,704,,,,,4.079999924,2.380000114,20.29000092,,,,,,9,0.180000007,0,15,0.600000024,,,,,,,2e5de1fbdb455764e4438a7fc2e68d70
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,SNNPR,,,Full treatment,Baseline,Rural,7072811,2,,Female,,No,10,Sidaamu Afoo,0,,,0,0,,0,0,0,34,9,0,,,,,,0,0,36,7,0,0,0,33,9,0,0,0,1,0,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,0,0,5,0,,,,,,,,,,,,,,,,,0.237108871,12,1,1,,,6,1,1473,,,707,,,,,1,1,9.899999619,,,,,,0,0,38,5,0,,,,,,,edcfcf4f6026a359a27f705f74aeabb1
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,SNNPR,,,Full treatment,Baseline,Rural,7124413,2,,Male,,No,10,Sidaamu Afoo,48,,,24,9,,11,48,0.479999989,0,54,0.888888896,,,,,,24,0.479999989,0,25,0.959999979,11,0.17741935,0,14,0.785714269,1,0.200000003,2,0.5,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,10,1,10,1,,,,,,,,,,,,,,,,,0.277824551,12,1,2,,,6,1,1401,,,711,,,,,1,1,11.60000038,,,,,,9,0.180000007,0,17,0.529411793,,,,,,,dbe611e620ba0a94ae4e17045e150baa
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,SNNPR,,,Control,Baseline,Rural,7041617,2,,Male,,No,8,Sidaamu Afoo,42,,,0,0,,0,42,0.419999987,0,43,0.976744175,,,,,,0,0,43,5,0,0,0,34,7,0,0,0,0,0,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,6,0.600000024,10,0.600000024,,,,,,,,,,,,,,,,,0.989647567,11,1,2,,,18,24,1831,,,704,,,,,4.079999924,2.380000114,9.090000153,,,,,,0,0,38,5,0,,,,,,,2e5de1fbdb455764e4438a7fc2e68d70
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,SNNPR,,,Control,Baseline,Rural,7041730,3,,Male,,No,10,Sidaamu Afoo,79,,,40,23,,36,79,0.790000021,0,82,0.963414609,,,,,,40,0.800000012,0,42,0.952380955,36,0.580645144,0,37,0.972972989,2,0.400000006,3,0.666666687,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,10,1,10,1,,,,,,,,,,,,,,,,,5.036478996,11,1,4,,,18,24,1884,,,704,,,,,4.079999924,18.35000038,6,,,,,,23,0.460000008,0,30,0.766666651,,,,,,,91899ab03079129a24001993ee05b10a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,SNNPR,,,Control,Baseline,Rural,7041729,3,,Female,,No,12,Sidaamu Afoo,0,,,0,0,,0,0,0,30,10,0,,,,,,0,0,45,5,0,0,0,39,7,0,0,0,0,0,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,4,0.400000006,10,0.400000006,,,,,,,,,,,,,,,,,5.540126801,11,1,3,,,18,24,1919,,,704,,,,,4.079999924,18.35000038,6.599999905,,,,,,0,0,45,5,0,,,,,,,91899ab03079129a24001993ee05b10a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Tigray,,,Full treatment,Baseline,Rural,1114107,3,,Female,,No,10,Tigrinya,83,,,33,15,,30,83,0.829999983,0,99,0.838383853,,,,,,33,0.660000026,0,35,0.942857146,30,0.5,0,32,0.9375,3,0.600000024,3,1,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465674549,2,1,3,,,16,1,395,,,111,,,,,1,1,4.599999905,,,,,,15,0.300000012,0,20,0.75,,,,,,,97ab293056a39f5802e139c0e09cf0ad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Control,Baseline,Rural,1062511,2,,Female,,No,11,Tigrinya,0,,,0,0,,0,0,0,39,10,0,,,,,,0,0,46,5,0,0,0,25,9,0,0,0,0,0,,,,,,,,,,1,0.200000003,5,0.200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912496567,1,1,1,,,46,60,738,,,106,,,,,5.590000153,14.88000011,1.100000024,,,,,,0,0,38,5,0,,,,,,,2a365c0ae7e6a6455d50a4b05fc1000d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Full treatment,Baseline,Rural,1114005,2,,Male,,No,8,Tigrinya,34,,,20,11,,28,34,0.340000004,0,50,0.680000007,,,,,,20,0.400000006,0,26,0.769230783,28,0.466666669,0,32,0.875,2,0.400000006,2,1,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192343846,2,1,2,,,16,1,340,,,111,,,,,1,1,1.899999976,,,,,,11,0.219999999,0,17,0.647058845,,,,,,,c69b342599c49b06ff8b37d5996ead65
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Control,Baseline,Rural,1031115,2,,Male,,No,8,Tigrinya,15,,,7,4,,0,15,0.150000006,0,28,0.535714269,,,,,,7,0.140000001,0,15,0.466666669,0,0,49,8,0,0,0,0,0,,,,,,,,,,1,0.200000003,5,0.200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70423615,1,1,2,,,46,47,726,,,103,,,,,4.829999924,7.309999943,2,,,,,,4,8.00E-02,0,15,0.266666681,,,,,,,d2ff6197ffdf73d21ab3fb3cfe078f28
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Full treatment,Baseline,Rural,1103713,2,,Male,,No,8,Tigrinya,17,,,5,0,,3,17,0.170000002,0,32,0.53125,,,,,,5,0.100000001,0,12,0.416666657,3,5.00E-02,0,9,0.333333343,,,,,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101233602,2,1,2,,,16,1,340,,,110,,,,,1,1,1,,,,,,0,0,33,5,0,,,,,,,5367d971f009066de7d748402100569e
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Tigray,,,Control,Baseline,Rural,1041919,2,,Female,,No,9,Tigrinya,8,,,0,0,,0,8,8.00E-02,0,48,0.166666672,,,,,,0,0,25,5,0,0,0,18,8,0,0,0,0,0,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.389698982,1,1,1,,,46,54,738,,,104,,,,,4.210000038,6.489999771,5.099999905,,,,,,0,0,22,5,0,,,,,,,6b473a57601b4c26766ac0aca3bf98db
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Benishangul-Gumuz,,,Control,Baseline,Rural,6032537,3,,Female,,No,10,Amharic,58,,,13,14,,11,58,0.579999983,0,66,0.878787875,,,,,,13,0.25999999,0,24,0.541666687,11,0.17741935,0,22,0.5,2,0.400000006,2,1,,,,,,,,,,2,0.400000006,5,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.756689489,9,1,3,,,20,24,898,,,603,,,,,3.529999971,2.99000001,1.820000052,,,,,,14,0.280000001,0,22,0.636363626,,,,,,,66395b8e898348c0563dd31ac84cb983
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Benishangul-Gumuz,,,Control,Baseline,Rural,6021527,3,,Male,,No,9,Amharic,23,,,9,5,,18,23,0.230000004,0,33,0.696969688,,,,,,9,0.180000007,0,21,0.428571433,18,0.290322572,0,25,0.720000029,1,0.200000003,2,0.5,,,,,,,,,,3,0.600000024,5,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.660480022,9,1,4,,,20,11,932,,,602,,,,,8.760000229,4.079999924,2.599999905,,,,,,5,0.100000001,0,15,0.333333343,,,,,,,c2b8d1430da0e3d16bd6c860f2010a9d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Benishangul-Gumuz,,,Control,Baseline,Rural,6032327,3,,Female,,No,9,Amharic,71,,,33,32,,37,71,0.709999979,0,78,0.910256386,,,,,,33,0.660000026,0,44,0.75,37,0.59677422,0,41,0.902438998,2,0.400000006,4,0.5,,,,,,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.051506042,9,1,3,,,20,24,898,,,603,,,,,3.529999971,3.980000019,1.899999976,,,,,,32,0.639999986,0,37,0.864864886,,,,,,,b97f00170ff358bbb337f9810261873a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Benishangul-Gumuz,,,Control,Baseline,Rural,6032307,2,,Male,,No,9,Amharic,58,,,25,16,,36,58,0.579999983,0,75,0.773333311,,,,,,25,0.5,0,34,0.735294104,36,0.580645144,0,41,0.878048778,2,0.400000006,4,0.5,,,,,,,,,,1,0.200000003,5,0.200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.328218341,9,1,2,,,20,24,899,,,603,,,,,3.529999971,3.980000019,2.400000095,,,,,,16,0.319999993,0,24,0.666666687,,,,,,,b97f00170ff358bbb337f9810261873a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Benishangul-Gumuz,,,Control,Baseline,Rural,6032421,3,,Male,,No,11,Amharic,53,,,36,31,,50,53,0.529999971,0,90,0.588888884,,,,,,36,0.720000029,0,44,0.818181813,50,0.806451619,0,62,0.806451619,3,0.600000024,5,0.600000024,,,,,,,,,,4,0.800000012,5,0.800000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.525286198,9,1,4,,,20,24,932,,,603,,,,,3.529999971,9.039999962,3.599999905,,,,,,31,0.620000005,0,45,0.688888907,,,,,,,78fb9d50f1aad3d63a20930245337db8
